id,target
250,0.8159225694315935
251,0.17282850497891866
252,0.7000552178544884
253,0.9999338607516484
254,0.8776532799735925
255,0.2350270443945722
256,0.08449789933588242
257,0.049445195713358384
258,0.9839222405055918
259,0.06612691600757224
260,0.35876148108977457
261,0.11588395162249854
262,0.04859641231478727
263,0.9524575284900494
264,0.33387319031046186
265,0.9496138085123214
266,0.7078188422166154
267,0.9495446213367226
268,0.2878980464787364
269,0.6960961898686102
270,0.30143133719493537
271,0.5547528610609632
272,0.376177454239511
273,0.36999855816560573
274,0.7617342674789367
275,0.8817016487802476
276,0.0014977622893486396
277,0.9898633089654016
278,0.8069386977048184
279,0.5275072957887559
280,0.03310004022395902
281,0.11128266974337594
282,0.1625602977789226
283,0.08128680719948456
284,0.7140642346037136
285,0.31627270653458944
286,0.9888265501788283
287,0.9956452261328114
288,0.9997127822828715
289,0.999820694125852
290,0.03379800423441002
291,0.7672195542801903
292,0.9614617660240009
293,0.9441413257980441
294,0.9412041218537842
295,0.9959918030043043
296,0.8137441030317499
297,0.29634605883565257
298,0.5715238994100925
299,0.09316634626956857
300,0.8654375596353601
301,0.9970618433052243
302,0.9727596563108669
303,0.9878200162207484
304,0.9980413747700235
305,0.9321141015318463
306,0.999995979856633
307,0.9408758361641133
308,0.9977671141545157
309,0.2089089234994219
310,0.9864782704709726
311,0.9314612239815011
312,0.9549294671947315
313,0.9222834189610892
314,0.004334589114066239
315,0.3101678248389036
316,0.9898382443596055
317,0.9981487106489874
318,0.04436293708631551
319,0.999914732024924
320,0.9606484639684142
321,0.21898771837582606
322,0.8940864870951687
323,0.9913233098065825
324,0.9913409642948251
325,0.21229118086541895
326,0.04210806125339895
327,0.3206226532332938
328,0.024743071673297243
329,0.9536154971412035
330,0.017832446623224793
331,0.17042640952486607
332,0.02990281883427322
333,0.0037026675708152867
334,0.9950841042270586
335,0.9071487902269549
336,0.47991727197332484
337,0.9896314130790391
338,0.7670594069882674
339,0.3486022430908905
340,0.9999000485703211
341,0.6136379619784947
342,0.9935568264458912
343,0.6102571997804317
344,0.9843574254844426
345,0.4148416966552673
346,0.917773584853299
347,0.4237916033704943
348,0.9821629741457045
349,0.987401513360255
350,0.9576521442597432
