id,target
250,0.49614576
251,0.49614576
252,0.49614576
253,0.49614576
254,0.49614576
255,0.49614576
256,0.49614576
257,0.49614576
258,0.49614576
259,0.49614576
260,0.49614576
261,0.49614576
262,0.49614576
263,0.49614576
264,0.49614576
265,0.49614576
266,0.49614576
267,0.49614576
268,0.49614576
269,0.49614576
270,0.49614576
271,0.49614576
272,0.49614576
273,0.49614576
274,0.49614576
275,0.49614576
276,0.49614576
277,0.49614576
278,0.49614576
279,0.49614576
280,0.49614576
281,0.49614576
282,0.49614576
283,0.49614576
284,0.49614576
285,0.49614576
286,0.49614576
287,0.49614576
288,0.49614576
289,0.49614576
290,0.49614576
291,0.49614576
292,0.49614576
293,0.49614576
294,0.49614576
295,0.49614576
296,0.49614576
297,0.49614576
298,0.49614576
299,0.49614576
300,0.49614576
301,0.49614576
302,0.49614576
303,0.49614576
304,0.49614576
305,0.49614576
306,0.49614576
307,0.49614576
308,0.49614576
309,0.49614576
310,0.49614576
311,0.49614576
312,0.49614576
313,0.49614576
314,0.49614576
315,0.49614576
316,0.49614576
317,0.49614576
318,0.49614576
319,0.49614576
320,0.49614576
321,0.49614576
322,0.49614576
323,0.49614576
324,0.49614576
325,0.49614576
326,0.49614576
327,0.49614576
328,0.49614576
329,0.49614576
330,0.49614576
331,0.49614576
332,0.49614576
333,0.49614576
334,0.49614576
335,0.49614576
336,0.49614576
337,0.49614576
338,0.49614576
339,0.49614576
340,0.49614576
341,0.49614576
342,0.49614576
343,0.49614576
344,0.49614576
345,0.49614576
346,0.49614576
347,0.49614576
348,0.49614576
349,0.49614576
350,0.49614576
351,0.49614576
352,0.49614576
353,0.49614576
354,0.49614576
355,0.49614576
356,0.49614576
357,0.49614576
358,0.49614576
359,0.49614576
360,0.49614576
361,0.49614576
362,0.49614576
363,0.49614576
364,0.49614576
365,0.49614576
366,0.49614576
367,0.49614576
368,0.49614576
369,0.49614576
370,0.49614576
371,0.49614576
372,0.49614576
373,0.49614576
374,0.49614576
375,0.49614576
376,0.49614576
377,0.49614576
378,0.49614576
379,0.49614576
380,0.49614576
381,0.49614576
382,0.49614576
383,0.49614576
384,0.49614576
385,0.49614576
386,0.49614576
387,0.49614576
388,0.49614576
389,0.49614576
390,0.49614576
391,0.49614576
392,0.49614576
393,0.49614576
394,0.49614576
395,0.49614576
396,0.49614576
397,0.49614576
398,0.49614576
399,0.49614576
400,0.49614576
401,0.49614576
402,0.49614576
403,0.49614576
404,0.49614576
405,0.49614576
406,0.49614576
407,0.49614576
408,0.49614576
409,0.49614576
410,0.49614576
411,0.49614576
412,0.49614576
413,0.49614576
414,0.49614576
415,0.49614576
416,0.49614576
417,0.49614576
418,0.49614576
419,0.49614576
420,0.49614576
421,0.49614576
422,0.49614576
423,0.49614576
424,0.49614576
425,0.49614576
426,0.49614576
427,0.49614576
428,0.49614576
429,0.49614576
430,0.49614576
431,0.49614576
432,0.49614576
433,0.49614576
434,0.49614576
435,0.49614576
436,0.49614576
437,0.49614576
438,0.49614576
439,0.49614576
440,0.49614576
441,0.49614576
442,0.49614576
