id,target
250,0.7749989723681666
251,0.586694247815026
252,0.6941977785329895
253,0.8641383300992481
254,0.5122395031741465
255,0.5497457981157284
256,0.40996112542179186
257,0.1354099549023103
258,0.7564875218277315
259,0.27487901356638184
260,0.6126012636687314
261,0.2703009494505695
262,0.23314858745748177
263,0.7199782079138792
264,0.33686179713704223
265,0.8637699984144516
266,0.6017187213093554
267,0.7798468244446444
268,0.4968695268562809
269,0.4298755725080435
270,0.5250385549725868
271,0.8157326054787041
272,0.5702233051232675
273,0.33643838339332294
274,0.37794022139853806
275,0.654721488269789
276,0.03468689877682031
277,0.8694652229027797
278,0.6360261428147632
279,0.7419942239059042
280,0.3597610978961336
281,0.2982738482967886
282,0.4731169201565783
283,0.21770491881683082
284,0.6530104702778555
285,0.17035428124156612
286,0.6879482616859209
287,0.7479632008091903
288,0.8275918652506498
289,0.8799246449440452
290,0.4576345935293096
291,0.23520559365009333
292,0.6046055150630986
293,0.6829043225225461
294,0.5397074576225681
295,0.7457879893810806
296,0.6425747222428287
297,0.6011057421048227
298,0.6150786443824011
299,0.2699201318181081
300,0.6180223474308412
301,0.6990305496975179
302,0.8126802881728694
303,0.7971306857329301
304,0.6335364030474301
305,0.8575708104472725
306,0.9718701165514487
307,0.7626007575311818
308,0.8609303975405298
309,0.2088773198803935
310,0.7979768399508141
311,0.7239166043698944
312,0.9006585322514536
313,0.7407049807312416
314,0.0694374120924482
315,0.36488769154318823
316,0.8098760203804931
317,0.7367263401741434
318,0.08456505572662215
319,0.8812483542931374
320,0.6960479705469887
321,0.48569447098476637
322,0.4992188961424195
323,0.8509382838134584
324,0.7461494619336175
325,0.48386568763513954
326,0.29984172244961566
327,0.27104561851744413
328,0.30021437396844575
329,0.623083211057503
330,0.126979313272186
331,0.3519996952300784
332,0.2398362179862072
333,0.10861352742699962
334,0.8982187521515133
335,0.7374913471661051
336,0.5831155662412552
337,0.621313620477308
338,0.7327972822314346
339,0.1244783291203832
340,0.8894004887762016
341,0.20505043623700556
342,0.49309457262869194
343,0.7762341957641741
344,0.91917493861376
345,0.5251796333163408
346,0.6397922761177325
347,0.5694227528207821
348,0.8374968411791611
349,0.773236699893833
350,0.7869741914553231
351,0.6153276348558211
352,0.4986602536665791
353,0.5202469138866579
354,0.6296471046030385
355,0.6038719128737898
356,0.05190428771183491
357,0.32245059123056563
358,0.4590945256486808
359,0.5216374625915453
360,0.9049027840536993
361,0.6586826811709534
362,0.3748543043766728
363,0.7987703278808055
364,0.43737397382916127
365,0.10896065518660383
366,0.5895345164287011
367,0.5066623714491675
368,0.11559803952371892
369,0.8313611229129323
370,0.5708434671747498
371,0.737786651152127
372,0.2057643497900973
373,0.5571667562048134
374,0.7569546977200668
375,0.9542562906148847
376,0.276940554799969
377,0.46281767640566357
378,0.768339505796097
379,0.17762146251825062
380,0.7200743310480525
381,0.9368307871422404
382,0.7602189534180167
383,0.934293293403999
384,0.5592050016237765
385,0.5100851661952519
386,0.927294615022812
387,0.788223561129337
388,0.06467536736123351
389,0.18351463808332344
390,0.8396318386901758
391,0.3100435190264798
392,0.5931537175246762
393,0.5577644726532869
394,0.7595900684796271
395,0.6667110371539551
396,0.1722992345332932
397,0.5238589817936223
398,0.6353260054178113
399,0.7464000108096743
400,0.5276842905619014
401,0.707897240812697
402,0.13094067033663384
403,0.450449037509379
404,0.4886981769750385
405,0.7800073091742827
406,0.53689111635101
407,0.10458510974917974
408,0.42201401712505876
409,0.6431415367445636
410,0.9353541720706685
411,0.7528825137610962
412,0.4032203872218795
413,0.8571046071026218
414,0.8923510035952726
415,0.8453044452684617
416,0.4713221872980895
417,0.6965712289028466
418,0.31540841050238577
419,0.8319951359172009
420,0.64069451329457
421,0.24993912832912857
422,0.5851722826341035
423,0.9236659462982976
424,0.556312128529814
425,0.19311416149559135
426,0.22017455465346852
427,0.584134806824366
428,0.8697262095676603
429,0.21886021390388896
430,0.4536643910611639
431,0.5298966194951713
432,0.6725015310535072
433,0.8244504516899552
434,0.8444177508366691
435,0.08665204885624234
436,0.3076811533980332
437,0.32043517675660266
438,0.8662063993248028
439,0.616751754452726
440,0.2558426163510732
441,0.1776844431947486
442,0.6145673766443368
443,0.36808019608931847
444,0.34276100815923854
445,0.15443531983383932
446,0.7827303247637989
447,0.1525166110221685
448,0.42722428937142054
449,0.5328425180767445
450,0.017585361126451496
451,0.7535437853088861
452,0.5682494413621653
453,0.24634400931941466
454,0.7785704515472893
455,0.5354170925599016
456,0.4210254158507429
457,0.44106585925870645
458,0.4639528540220704
459,0.8316386249573013
460,0.7109422979988534
461,0.8156291888024244
462,0.47082136882253023
463,0.16952324724151574
464,0.649071452946584
465,0.909905515742564
466,0.8298691172055348
467,0.8108923545710083
468,0.8613200409242127
469,0.46660303563244887
470,0.3815546642326916
471,0.23988548862104594
472,0.8087406880242647
473,0.6527948448468756
474,0.9442793846965538
475,0.24296183969296503
476,0.7118462855294311
477,0.9580974008817874
478,0.9625724356529752
479,0.8464461094480162
480,0.44220960919548075
481,0.6422740452824257
482,0.9259148813545992
483,0.3227034076374253
484,0.705651837262273
485,0.4261801934061609
486,0.6733562072637652
487,0.4107721246464089
488,0.6325748354674599
489,0.8504132179944677
490,0.20062571428918932
491,0.2673944710326055
492,0.13302470004506275
493,0.8352954051971337
494,0.7394615743133867
495,0.22434486528220507
496,0.41947177063034313
497,0.26488862887016174
498,0.21084858850070015
499,0.7690631568033809
500,0.974896305055876
501,0.6517485463513316
502,0.6273738824344899
503,0.7040467820827893
504,0.7291956748723166
505,0.8982731150275978
506,0.3167686832337823
507,0.1249109208785088
508,0.7391171312660804
509,0.8531252383660464
510,0.4637249677873187
511,0.7770805534344417
512,0.40638165937385046
513,0.6259232514087328
514,0.2792813834216785
515,0.5539205205662112
516,0.7358059386461785
517,0.30131127343915803
518,0.7494084689776099
519,0.6493422597184684
520,0.27461512796122006
521,0.5213504157808424
522,0.7252118616950388
523,0.36176587480344474
524,0.6172781287434359
525,0.7537533534781942
526,0.5417216201854962
527,0.4583820530291658
528,0.4946219811834033
529,0.6145221712552645
530,0.4701898808913087
531,0.9669867084900432
532,0.5978913290553457
533,0.3625206788799853
534,0.6694983384502997
535,0.8143890266034262
536,0.6790658348524211
537,0.5075412428396303
538,0.10535305856412934
539,0.9705699980250004
540,0.7648017987776966
541,0.4633104880638644
542,0.7265477211068018
543,0.9559224879471454
544,0.4843834998153507
545,0.6764391796682964
546,0.5190029403655594
547,0.6765465346417717
548,0.8847005744081976
549,0.7907293676102133
550,0.9117203120846203
551,0.8438040653704825
552,0.403185330941022
553,0.7443987997309457
554,0.085157621886798
555,0.3314927752485856
556,0.9670884203631537
557,0.8286588759519002
558,0.16969957765119617
559,0.7269245078755321
560,0.3549697620998705
561,0.4350644214953235
562,0.47844071897251883
563,0.8717104820885604
564,0.3950732369652125
565,0.8971254137739897
566,0.15807527101023597
567,0.4502581058778088
568,0.4283252475149401
569,0.3845268341165169
570,0.7167896741692921
571,0.7628751282416019
572,0.2711292908550156
573,0.7368504033182489
574,0.27137897619136186
575,0.6845767753893922
576,0.12617445404961478
577,0.532710516731786
578,0.46160292094001804
579,0.9100632432966149
580,0.653748069203128
581,0.5836678392749106
582,0.79901634239861
583,0.4006003559474152
584,0.9289779189058448
585,0.1271258716393107
586,0.6653054165347356
587,0.5099917952528795
588,0.5338370638007796
589,0.6025458239116036
590,0.9465317676679244
591,0.7933537169446806
592,0.9330915045661815
593,0.6077956514652653
594,0.22561050650615633
595,0.3104050908969712
596,0.24452419473730874
597,0.7803764684892753
598,0.712648899409838
599,0.5185979071713646
600,0.27780613685132105
601,0.7472304965618614
602,0.6918861447521626
603,0.8174382943526973
604,0.7191402000258227
605,0.645715500505683
606,0.6140445340068003
607,0.2969570751541974
608,0.8153836275826782
609,0.6927844640606748
610,0.9036316662846481
611,0.49793182666790076
612,0.1606102368297771
613,0.3126184189323448
614,0.13987142008765405
615,0.3397078943414595
616,0.7553990303069972
617,0.5180825695124701
618,0.5339632685713817
619,0.7261804650075162
620,0.0900881843041807
621,0.3027893635386144
622,0.6615522161612312
623,0.5617427436737821
624,0.1852134150923332
625,0.8391294336447728
626,0.11075974110744762
627,0.7910157487328694
628,0.7789315598642
629,0.6154544845281853
630,0.34466614737869655
631,0.66778608597439
632,0.8020537436545649
633,0.4152379593480312
634,0.42485751645988595
635,0.9731351775642273
636,0.4320019979925637
637,0.6922432543162965
638,0.512489161338573
639,0.4501713871001985
640,0.3806628861797424
641,0.45152140712019884
642,0.6682804289472964
643,0.7499057429505971
644,0.772122736993783
645,0.22735382649093494
646,0.24432039685476864
647,0.5888361325094158
648,0.4043839905779225
649,0.09715844252019805
650,0.3281251157368196
651,0.47629813774663776
652,0.08583389669952304
653,0.8478596734140529
654,0.22993728603198654
655,0.31977724242925265
656,0.4173900404543157
657,0.71527560136889
658,0.42750509836028194
659,0.11737462323115591
660,0.3686849659881533
661,0.5147684139171025
662,0.5101082127137017
663,0.06322180014754228
664,0.8812158774540844
665,0.34972419468105626
666,0.7596060693220031
667,0.58453310159218
668,0.7674064816508187
669,0.6868779079272415
670,0.4403399442111451
671,0.23884401298591731
672,0.37490555109964935
673,0.8648245483247509
674,0.5684240182200543
675,0.8031595086424598
676,0.4723889447553955
677,0.4889628704020584
678,0.9415933750925897
679,0.538898659584784
680,0.47343986282997086
681,0.3080734418291805
682,0.40097364804896696
683,0.5033934438187931
684,0.37570100286711156
685,0.5900520905681472
686,0.6854339663143123
687,0.6013646256867812
688,0.1239605394566448
689,0.6764313776012586
690,0.5080813750081407
691,0.9287772480574892
692,0.8342741624122125
693,0.8076114172978562
694,0.23249034691495452
695,0.6276676139330234
696,0.3697543656702008
697,0.09215004079452727
698,0.6132059804429678
699,0.4905149126494311
700,0.1657710621821115
701,0.6971005904262473
702,0.8022543479452087
703,0.37747407630917484
704,0.9618226388683992
705,0.3245088749847317
706,0.254198116143646
707,0.40561009961851396
708,0.6390835795607583
709,0.8029728423591835
710,0.5620418333428711
711,0.6321757271437026
712,0.9131478613702405
713,0.5720347825463736
714,0.4555132980953247
715,0.8497294496744549
716,0.22403663870100796
717,0.12054811023063805
718,0.5183070219819395
719,0.19087093044193718
720,0.7079087444359324
721,0.5381233760104615
722,0.7178067066759797
723,0.33316899789270776
724,0.633207380690101
725,0.726683216288783
726,0.8082902969020573
727,0.5191555451202828
728,0.6450007572835774
729,0.5777072037317691
730,0.773641410740856
731,0.8063434868483788
732,0.33786704357135944
733,0.4610146359755498
734,0.3932912255905302
735,0.5409562698878241
736,0.40963795376596546
737,0.7597166901480467
738,0.23064015131513138
739,0.48550043565723616
740,0.8059718040930554
741,0.2927588963745543
742,0.8048166873340378
743,0.9206199382677722
744,0.36438584920524514
745,0.6798226325749717
746,0.9159297237549251
747,0.921667107169619
748,0.35632049577455427
749,0.8021215930320463
750,0.47949093919988917
751,0.9459220736976462
752,0.704782625845415
753,0.6295111881651895
754,0.17714529049220443
755,0.5663115682958059
756,0.47253285860468425
757,0.8615383820795612
758,0.22459099068351646
759,0.6673123556631863
760,0.447521353357926
761,0.6074338876947991
762,0.19443922123725954
763,0.6841763510959519
764,0.5299832998233346
765,0.8590574193719859
766,0.09840386517062115
767,0.38052272243343616
768,0.661590535505217
769,0.4923374671661205
770,0.3008710693831862
771,0.6734531737759153
772,0.6189364873496114
773,0.3081312785013991
774,0.1138772311235701
775,0.6644113456798856
776,0.4651266872432233
777,0.47950018429959046
778,0.4452755423136882
779,0.9738964591711611
780,0.7090681034553531
781,0.37834223875028855
782,0.8482795849873291
783,0.6181299779827745
784,0.3000666790012031
785,0.8481953050757792
786,0.06643625423515305
787,0.6992423506088516
788,0.851159649181295
789,0.32511899789146553
790,0.6439655540420449
791,0.35833431785783976
792,0.39968986751815133
793,0.7663521936787665
794,0.6316613980841925
795,0.8574222470226704
796,0.8622845330918049
797,0.8363333054779655
798,0.5962889617589766
799,0.7597784859216162
800,0.09589064586826042
801,0.3367564823077191
802,0.9234246660254727
803,0.8181774003788839
804,0.8836070301113088
805,0.2313711386177753
806,0.12173356636311988
807,0.9026035503993196
808,0.6852235492960871
809,0.9425761506460735
810,0.962037350506127
811,0.11748474211356877
812,0.8770185345705166
813,0.41398545876147097
814,0.8657850198416683
815,0.9205007839794703
816,0.2145310594161554
817,0.7590371954444083
818,0.2994266135193386
819,0.47576069822790906
820,0.9448723584196809
821,0.4940850526465955
822,0.5996018044842107
823,0.3716467105347958
824,0.35856247243342754
825,0.7719500489623914
826,0.7524793903752395
827,0.7034054753133786
828,0.6203596960856522
829,0.3605936738632081
830,0.7811191012532679
831,0.8030830035892574
832,0.29749922148920704
833,0.8767153087677474
834,0.22099752386620364
835,0.18337056013952965
836,0.30778503274954405
837,0.5729533047718439
838,0.7754241944003993
839,0.827562099119673
840,0.491665754386934
841,0.7109997908609066
842,0.7656754570763802
843,0.5892103021877663
844,0.6332913515156942
845,0.6938212951893513
846,0.3366327960601745
847,0.7022407095070624
848,0.5860597278495544
849,0.48639346628863656
850,0.9080308153918029
851,0.15170065242868017
852,0.7964927601868296
853,0.6057550952071168
854,0.5997296321368194
855,0.45924748274498417
856,0.5084192836665664
857,0.4850854095822241
858,0.9711138936663519
859,0.5289428726716077
860,0.21714170800873422
861,0.6095464804550794
862,0.3490011958900797
863,0.5265186279551072
864,0.6123565858179972
865,0.6725641173655826
866,0.5004380087390761
867,0.10008078853025826
868,0.7961033021213529
869,0.754512174547859
870,0.5676059715878391
871,0.8218842211481163
872,0.7122884281412596
873,0.20247993986086205
874,0.5143086637882037
875,0.8759184967435453
876,0.6130208954381647
877,0.763626729282592
878,0.829908653740979
879,0.4025251859646226
880,0.5558905804770993
881,0.5175093403191676
882,0.9554658815084832
883,0.50665695678818
884,0.06993178890926613
885,0.9294991434076076
886,0.14226219734959183
887,0.8776603392526312
888,0.18859299153708117
889,0.37998135997052135
890,0.8365591799859767
891,0.20654511201699224
892,0.8052148868380211
893,0.8438476375141502
894,0.10196802539050863
895,0.9724125601405519
896,0.7679955229837966
897,0.032259840015207285
898,0.5675244040027949
899,0.5584690779322588
900,0.5090279480232627
901,0.8308045949190376
902,0.8134157610964176
903,0.7840571629369117
904,0.9173125480957022
905,0.5745086323906344
906,0.7173107969737208
907,0.834385157039288
908,0.6055070653890146
909,0.7727414929491446
910,0.8002268783537113
911,0.696696166615788
912,0.8150048083246861
913,0.4104620527345261
914,0.9784958501036228
915,0.6875919777883817
916,0.6483560476714612
917,0.8348797867170397
918,0.7846831843022841
919,0.584241294189076
920,0.559899785825912
921,0.7213019226276688
922,0.39132524250409095
923,0.5453807634866059
924,0.9563334556978685
925,0.5331483400251827
926,0.8617816023428736
927,0.6711346366177298
928,0.19453649465715248
929,0.9891404022182592
930,0.7360486454841685
931,0.06422513137053769
932,0.29529099513660234
933,0.40115526601508367
934,0.2494641984739651
935,0.45075945181577554
936,0.703917471125066
937,0.4984379145336121
938,0.4754857754983744
939,0.19720552811232508
940,0.933527650192088
941,0.7647026923887151
942,0.6799883441364121
943,0.6362939515358618
944,0.09846805350804834
945,0.44703122776391946
946,0.752343257764116
947,0.44951961197065265
948,0.7376770954584511
949,0.7670273008339973
950,0.8424455388024715
951,0.5034153261286368
952,0.5888260411849808
953,0.2504390940289644
954,0.4548999295756832
955,0.3715290347944901
956,0.7052326053889701
957,0.31176662025314794
958,0.8688573579729135
959,0.28578697222140137
960,0.2657761700671972
961,0.8516131984871891
962,0.38738832373635884
963,0.1114029027745536
964,0.21790944389703298
965,0.9093608743452337
966,0.9444627953872475
967,0.8563683911213511
968,0.36838444672559395
969,0.9447752507494853
970,0.4420736021460576
971,0.6907353548132229
972,0.36259756006094707
973,0.39885023107660783
974,0.5359657516531474
975,0.30254475642867307
976,0.6858369811707836
977,0.2560898509200295
978,0.35633850528285604
979,0.8955364941843257
980,0.6632777966228831
981,0.6658926672458351
982,0.3787596170512705
983,0.18806034797898435
984,0.10488676408430118
985,0.7241220234865069
986,0.6065880568493875
987,0.915602005588503
988,0.3281586404534999
989,0.47616133620221424
990,0.4060140827333442
991,0.47384459535754264
992,0.905430022256413
993,0.7495524163629158
994,0.7828638173992704
995,0.7593896739101007
996,0.8649457466108611
997,0.24524010194372242
998,0.48351813171303737
999,0.6040275415925832
1000,0.42349677846307215
1001,0.744341082334466
1002,0.5127517129146848
1003,0.26885747306996755
1004,0.6778116756058157
1005,0.854119563374684
1006,0.7696752927827951
1007,0.38030787710174213
1008,0.8649018563464917
1009,0.3646350791883725
1010,0.8848916605843996
1011,0.7820167689372964
1012,0.5808188154545015
1013,0.8023092934454997
1014,0.7438736013854378
1015,0.7963738599982958
1016,0.46727716471985153
1017,0.9204896482661034
1018,0.7615682620123311
1019,0.6230853778594752
1020,0.3838479572894159
1021,0.8513935697396189
1022,0.09559559844793787
1023,0.2411014123981212
1024,0.6735020646805685
1025,0.42255244050896623
1026,0.7849317789528816
1027,0.11162739309953573
1028,0.8252859051614659
1029,0.1720559117113181
1030,0.8941277124601612
1031,0.46397185734570673
1032,0.34002391833511697
1033,0.2971225566288606
1034,0.7159905860604465
1035,0.5472182278630897
1036,0.07511981347157408
1037,0.8141532292328135
1038,0.6670509574460358
1039,0.8911932528400494
1040,0.0973380256088359
1041,0.67249643073363
1042,0.6911357635210563
1043,0.5989364689356833
1044,0.6365699189506688
1045,0.32959031613389816
1046,0.954049780586994
1047,0.6699131467044709
1048,0.7635114700231396
1049,0.6083717162987007
1050,0.7583615704610813
1051,0.8480146287701377
1052,0.9470162382258334
1053,0.957508254534178
1054,0.30322722081331294
1055,0.6630240653782314
1056,0.22592888571516487
1057,0.03580949155607972
1058,0.7316151301945071
1059,0.8605004124146612
1060,0.4513630459327612
1061,0.9218355444421744
1062,0.7299041988375146
1063,0.7035343319352036
1064,0.8625973023823099
1065,0.2094710649322589
1066,0.6398714527241849
1067,0.273701147826548
1068,0.4492676788162836
1069,0.29363333083890797
1070,0.7098898710437754
1071,0.9525796481230692
1072,0.8522466000682071
1073,0.8884216563372405
1074,0.7764876735612207
1075,0.38159469812343183
1076,0.849225953972946
1077,0.44750913924186386
1078,0.8561361648272469
1079,0.8655053880312391
1080,0.28291845891536843
1081,0.8338039383048256
1082,0.5278508729819777
1083,0.8424156411133482
1084,0.20806081179216931
1085,0.5603927595318068
